5 1730473800 10.235283 1 10.235283 10.235283 10.235283
6 1730473800 85.695283 1 85.695283 85.695283 85.695283
7 1730473800 12.788332 1 12.788332 12.788332 12.788332
5 1730473805 5.322612 1 5.322612 5.322612 5.322612
6 1730473805 85.842260 1 85.842260 85.842260 85.842260
7 1730473805 2.775360 1 2.775360 2.775360 2.775360
5 1730473810 2.689708 1 2.689708 2.689708 2.689708
6 1730473810 85.374214 1 85.374214 85.374214 85.374214
7 1730473810 1.972724 1 1.972724 1.972724 1.972724
5 1730473815 3.847424 1 3.847424 3.847424 3.847424
6 1730473815 85.762149 1 85.762149 85.762149 85.762149
7 1730473815 2.404053 1 2.404053 2.404053 2.404053
5 1730473820 5.405938 1 5.405938 5.405938 5.405938
6 1730473820 86.005386 1 86.005386 86.005386 86.005386
7 1730473820 2.481229 1 2.481229 2.481229 2.481229
5 1730473825 4.202396 1 4.202396 4.202396 4.202396
6 1730473825 85.965798 1 85.965798 85.965798 85.965798
7 1730473825 1.661207 1 1.661207 1.661207 1.661207
5 1730473830 5.582629 1 5.582629 5.582629 5.582629
6 1730473830 85.456179 1 85.456179 85.456179 85.456179
7 1730473830 1.035398 1 1.035398 1.035398 1.035398
5 1730473835 5.193771 1 5.193771 5.193771 5.193771
6 1730473835 85.889967 1 85.889967 85.889967 85.889967
7 1730473835 1.496007 1 1.496007 1.496007 1.496007
5 1730473840 3.533143 1 3.533143 3.533143 3.533143
6 1730473840 85.838229 1 85.838229 85.838229 85.838229
7 1730473840 1.374608 1 1.374608 1.374608 1.374608
5 1730473845 2.765110 1 2.765110 2.765110 2.765110
6 1730473845 85.733995 1 85.733995 85.733995 85.733995
7 1730473845 2.041457 1 2.041457 2.041457 2.041457
5 1730473850 2.563747 1 2.563747 2.563747 2.563747
6 1730473850 85.736667 1 85.736667 85.736667 85.736667
7 1730473850 1.551921 1 1.551921 1.551921 1.551921
5 1730473855 2.658350 1 2.658350 2.658350 2.658350
6 1730473855 85.720707 1 85.720707 85.720707 85.720707
7 1730473855 1.761966 1 1.761966 1.761966 1.761966
5 1730473860 3.538846 1 3.538846 3.538846 3.538846
6 1730473860 85.744889 1 85.744889 85.744889 85.744889
7 1730473860 0.928913 1 0.928913 0.928913 0.928913
5 1730473865 3.702484 1 3.702484 3.702484 3.702484
6 1730473865 85.596496 1 85.596496 85.596496 85.596496
7 1730473865 2.246612 1 2.246612 2.246612 2.246612
5 1730473870 4.961257 1 4.961257 4.961257 4.961257
6 1730473870 85.626578 1 85.626578 85.626578 85.626578
7 1730473870 1.812621 1 1.812621 1.812621 1.812621
5 1730473875 3.252068 1 3.252068 3.252068 3.252068
6 1730473875 85.797123 1 85.797123 85.797123 85.797123
7 1730473875 1.365163 1 1.365163 1.365163 1.365163
5 1730473880 2.686527 1 2.686527 2.686527 2.686527
6 1730473880 85.971435 1 85.971435 85.971435 85.971435
7 1730473880 1.464818 1 1.464818 1.464818 1.464818
5 1730473885 2.884653 1 2.884653 2.884653 2.884653
6 1730473885 86.003240 1 86.003240 86.003240 86.003240
7 1730473885 1.685948 1 1.685948 1.685948 1.685948
5 1730473890 3.394555 1 3.394555 3.394555 3.394555
6 1730473890 85.970500 1 85.970500 85.970500 85.970500
7 1730473890 1.834400 1 1.834400 1.834400 1.834400
5 1730473895 2.970243 1 2.970243 2.970243 2.970243
6 1730473895 85.996449 1 85.996449 85.996449 85.996449
7 1730473895 2.210563 1 2.210563 2.210563 2.210563
5 1730473900 2.917564 1 2.917564 2.917564 2.917564
6 1730473900 86.009227 1 86.009227 86.009227 86.009227
7 1730473900 1.571029 1 1.571029 1.571029 1.571029
5 1730473905 3.561435 1 3.561435 3.561435 3.561435
6 1730473905 85.993850 1 85.993850 85.993850 85.993850
7 1730473905 1.884421 1 1.884421 1.884421 1.884421
5 1730473910 1.900398 1 1.900398 1.900398 1.900398
6 1730473910 86.037176 1 86.037176 86.037176 86.037176
7 1730473910 1.632130 1 1.632130 1.632130 1.632130
5 1730473915 3.586277 1 3.586277 3.586277 3.586277
6 1730473915 85.944917 1 85.944917 85.944917 85.944917
7 1730473915 2.134902 1 2.134902 2.134902 2.134902
5 1730473920 2.649448 1 2.649448 2.649448 2.649448
6 1730473920 85.841617 1 85.841617 85.841617 85.841617
7 1730473920 2.059205 1 2.059205 2.059205 2.059205
5 1730473925 2.891972 1 2.891972 2.891972 2.891972
6 1730473925 85.825437 1 85.825437 85.825437 85.825437
7 1730473925 1.862663 1 1.862663 1.862663 1.862663
5 1730473930 3.532980 1 3.532980 3.532980 3.532980
6 1730473930 85.822794 1 85.822794 85.822794 85.822794
7 1730473930 1.402582 1 1.402582 1.402582 1.402582
5 1730473935 5.688939 1 5.688939 5.688939 5.688939
6 1730473935 85.693590 1 85.693590 85.693590 85.693590
7 1730473935 2.380535 1 2.380535 2.380535 2.380535
5 1730473940 5.043989 1 5.043989 5.043989 5.043989
6 1730473940 86.330296 1 86.330296 86.330296 86.330296
7 1730473940 2.419379 1 2.419379 2.419379 2.419379
5 1730473945 3.995343 1 3.995343 3.995343 3.995343
6 1730473945 85.740888 1 85.740888 85.740888 85.740888
7 1730473945 1.642445 1 1.642445 1.642445 1.642445
5 1730473950 3.251487 1 3.251487 3.251487 3.251487
6 1730473950 85.672036 1 85.672036 85.672036 85.672036
7 1730473950 1.442360 1 1.442360 1.442360 1.442360
5 1730473955 4.678111 1 4.678111 4.678111 4.678111
6 1730473955 85.709317 1 85.709317 85.709317 85.709317
7 1730473955 2.437132 1 2.437132 2.437132 2.437132
5 1730473960 5.566562 1 5.566562 5.566562 5.566562
6 1730473960 85.691195 1 85.691195 85.691195 85.691195
7 1730473960 1.906698 1 1.906698 1.906698 1.906698
5 1730473965 4.481363 1 4.481363 4.481363 4.481363
6 1730473965 85.732652 1 85.732652 85.732652 85.732652
7 1730473965 2.306486 1 2.306486 2.306486 2.306486
5 1730473970 6.351295 1 6.351295 6.351295 6.351295
6 1730473970 85.673613 1 85.673613 85.673613 85.673613
7 1730473970 1.388307 1 1.388307 1.388307 1.388307
5 1730473975 14.352448 1 14.352448 14.352448 14.352448
6 1730473975 85.698657 1 85.698657 85.698657 85.698657
7 1730473975 3.095425 1 3.095425 3.095425 3.095425
5 1730473980 37.251679 1 37.251679 37.251679 37.251679
6 1730473980 85.725365 1 85.725365 85.725365 85.725365
7 1730473980 2.023329 1 2.023329 2.023329 2.023329
5 1730473985 65.543787 1 65.543787 65.543787 65.543787
6 1730473985 85.716633 1 85.716633 85.716633 85.716633
7 1730473985 2.723024 1 2.723024 2.723024 2.723024
5 1730473990 12.052059 1 12.052059 12.052059 12.052059
6 1730473990 85.586041 1 85.586041 85.586041 85.586041
7 1730473990 7.623955 1 7.623955 7.623955 7.623955
5 1730473995 29.831379 1 29.831379 29.831379 29.831379
6 1730473995 86.327858 1 86.327858 86.327858 86.327858
7 1730473995 3.393001 1 3.393001 3.393001 3.393001
5 1730474000 22.594236 1 22.594236 22.594236 22.594236
6 1730474000 86.686617 1 86.686617 86.686617 86.686617
7 1730474000 4.320118 1 4.320118 4.320118 4.320118
5 1730474005 3.729839 1 3.729839 3.729839 3.729839
6 1730474005 86.643539 1 86.643539 86.643539 86.643539
7 1730474005 2.415998 1 2.415998 2.415998 2.415998
5 1730474010 2.553109 1 2.553109 2.553109 2.553109
6 1730474010 86.549833 1 86.549833 86.549833 86.549833
7 1730474010 1.220144 1 1.220144 1.220144 1.220144
5 1730474015 3.640597 1 3.640597 3.640597 3.640597
6 1730474015 86.753234 1 86.753234 86.753234 86.753234
7 1730474015 1.907755 1 1.907755 1.907755 1.907755
5 1730474020 2.799563 1 2.799563 2.799563 2.799563
6 1730474020 86.964273 1 86.964273 86.964273 86.964273
7 1730474020 1.845992 1 1.845992 1.845992 1.845992
5 1730474025 3.127604 1 3.127604 3.127604 3.127604
6 1730474025 86.941755 1 86.941755 86.941755 86.941755
7 1730474025 3.275388 1 3.275388 3.275388 3.275388
5 1730474030 3.802921 1 3.802921 3.802921 3.802921
6 1730474030 86.865909 1 86.865909 86.865909 86.865909
7 1730474030 1.407727 1 1.407727 1.407727 1.407727
5 1730474035 5.506333 1 5.506333 5.506333 5.506333
6 1730474035 86.659938 1 86.659938 86.659938 86.659938
7 1730474035 1.866237 1 1.866237 1.866237 1.866237
5 1730474040 11.455584 1 11.455584 11.455584 11.455584
6 1730474040 87.106561 1 87.106561 87.106561 87.106561
7 1730474040 1.961739 1 1.961739 1.961739 1.961739
5 1730474045 12.906470 1 12.906470 12.906470 12.906470
6 1730474045 87.768794 1 87.768794 87.768794 87.768794
7 1730474045 3.491184 1 3.491184 3.491184 3.491184
5 1730474050 17.405583 1 17.405583 17.405583 17.405583
6 1730474050 87.685617 1 87.685617 87.685617 87.685617
7 1730474050 1.461148 1 1.461148 1.461148 1.461148
5 1730474055 7.275689 1 7.275689 7.275689 7.275689
6 1730474055 87.651081 1 87.651081 87.651081 87.651081
7 1730474055 2.091964 1 2.091964 2.091964 2.091964
5 1730474060 6.260733 1 6.260733 6.260733 6.260733
6 1730474060 87.576666 1 87.576666 87.576666 87.576666
7 1730474060 2.010061 1 2.010061 2.010061 2.010061
5 1730474065 14.527352 1 14.527352 14.527352 14.527352
6 1730474065 87.585033 1 87.585033 87.585033 87.585033
7 1730474065 1.919562 1 1.919562 1.919562 1.919562
5 1730474070 16.110111 1 16.110111 16.110111 16.110111
6 1730474070 88.442212 1 88.442212 88.442212 88.442212
7 1730474070 30.132901 1 30.132901 30.132901 30.132901
5 1730474075 25.309748 1 25.309748 25.309748 25.309748
6 1730474075 88.237307 1 88.237307 88.237307 88.237307
7 1730474075 16.030205 1 16.030205 16.030205 16.030205
5 1730474080 9.736107 1 9.736107 9.736107 9.736107
6 1730474080 88.140520 1 88.140520 88.140520 88.140520
7 1730474080 13.611118 1 13.611118 13.611118 13.611118
5 1730474085 6.068915 1 6.068915 6.068915 6.068915
6 1730474085 87.965390 1 87.965390 87.965390 87.965390
7 1730474085 2.190165 1 2.190165 2.190165 2.190165
5 1730474090 4.678237 1 4.678237 4.678237 4.678237
6 1730474090 87.573045 1 87.573045 87.573045 87.573045
7 1730474090 100.000000 1 100.000000 100.000000 100.000000
5 1730474095 55.706502 1 55.706502 55.706502 55.706502
6 1730474095 88.163286 1 88.163286 88.163286 88.163286
7 1730474095 5.173722 1 5.173722 5.173722 5.173722
5 1730474100 65.672588 1 65.672588 65.672588 65.672588
6 1730474100 87.894231 1 87.894231 87.894231 87.894231
7 1730474100 1.385287 1 1.385287 1.385287 1.385287
5 1730474105 15.152619 1 15.152619 15.152619 15.152619
6 1730474105 87.882943 1 87.882943 87.882943 87.882943
7 1730474105 2.715917 1 2.715917 2.715917 2.715917
5 1730474110 50.217320 1 50.217320 50.217320 50.217320
6 1730474110 87.858673 1 87.858673 87.858673 87.858673
7 1730474110 2.279863 1 2.279863 2.279863 2.279863
5 1730474115 17.385464 1 17.385464 17.385464 17.385464
6 1730474115 87.860572 1 87.860572 87.860572 87.860572
7 1730474115 2.009241 1 2.009241 2.009241 2.009241
5 1730474120 21.967264 1 21.967264 21.967264 21.967264
6 1730474120 87.852599 1 87.852599 87.852599 87.852599
7 1730474120 2.001050 1 2.001050 2.001050 2.001050
5 1730474125 62.744908 1 62.744908 62.744908 62.744908
6 1730474125 87.774021 1 87.774021 87.774021 87.774021
7 1730474125 2.474625 1 2.474625 2.474625 2.474625
5 1730474130 20.896052 1 20.896052 20.896052 20.896052
6 1730474130 87.701738 1 87.701738 87.701738 87.701738
